hedge,sentence,gold,hedge_gold,worker_id,hedge_judgement
reducido,"El control se ejerce cuando el rebaño se siente <strong>reducido</strong>, devalorizado e insignificante ante la capacidad sobrehumana de alguien.",FALSE,FALSE,A25SGBOJZLYBJO,FALSE
casi,yo estoy <strong>casi</strong> de acuerdo.,FALSE,FALSE,A25SGBOJZLYBJO,TRUE
espero,"Ésta frase es la justificación de por qué lo que has dicho es demagogia, <strong>espero</strong> la tuya.",TRUE,FALSE,A1P4BI2TWEKKB2,FALSE
por decir algo,"(<strong>por decir algo</strong>) tu espiritu está más elevado que si eres un hombre sucio, descuidado, irascible, e impaciente.",FALSE,FALSE,A1P4BI2TWEKKB2,FALSE
sugiero,"""No creo que Dios quiera exactamente que seamos felices, quiere que seamos capaces de amar y de ser amados, quiere que maduremos, y yo <strong>sugiero</strong> que precisamente porque Dios nos ama nos concedió el don de sufrir; o por decirlo de otro modo: el dolor es el megáfono que Dios utiliza para despertar a un mundo de sordos; porque somos como bloques de piedra, a partir de los cuales el escultor poco a poco va formando la figura de un hombre, los golpes de su cincel que tanto daño nos hacen también nos hacen más perfectos.""",FALSE,FALSE,A1P4BI2TWEKKB2,TRUE
raramente,"sin embargo, la pregunta “¿quién es X?”, era por aquel entonces una pregunta que <strong>raramente</strong> se refería a un pensador; lo sigue siendo, de no entenderse en un sentido biográfico trivial: el hombre y la obra, el hombre que se encuentra tras su obra, la vida de Descartes o de Hegel vinculadas a una especie de doxografía.",FALSE,FALSE,A1P4BI2TWEKKB2,FALSE
imagino,"La verdad es que no se porque piensas eso, si bien es verdad que he dado muestras de que soy de izquierdas totalmente, tambien he dado muestras de que soy independiente de cualquier partido, aunque unos me resulten mas simpaticos que otros, cosa que me <strong>imagino</strong> que a ti tambien te ocurre",FALSE,FALSE,A1P4BI2TWEKKB2,FALSE
bastante,"Por supuesto todo esto es a nivel teórico, y si, como comento es <strong>bastante</strong> idealista, pero prefiero este tipo de teorías utópicas a determinismos o relativismos morales.",FALSE,FALSE,A1P4BI2TWEKKB2,FALSE
entiendo,"Si <strong>entiendo</strong>, pero cuando se trata de lucha y de guerra siempre he utilizado ""mejor"" como sinonimo de ventaja/estrategia.",FALSE,FALSE,A1P4BI2TWEKKB2,TRUE
a veces,"Las cosas no tiene ningun sentido hasta el momento en que nosotros encontramos respuestas a estas preguntas, pero <strong>a veces</strong> uno no se detiene a preguntarse el porque de las cosas, a veces uno simplemente actua o las cosas simplemente pasan y ya mas adelante se pregunta ""Por que hice eso?"" ""Para que hice eso?"" ""Por que paso eso?"" ""Para que sirve eso?.",FALSE,FALSE,A1P4BI2TWEKKB2,FALSE
reducido,"El control se ejerce cuando el rebaño se siente <strong>reducido</strong>, devalorizado e insignificante ante la capacidad sobrehumana de alguien.",FALSE,FALSE,A1P4BI2TWEKKB2,TRUE
casi,yo estoy <strong>casi</strong> de acuerdo.,FALSE,FALSE,A1P4BI2TWEKKB2,TRUE
espero,"Ésta frase es la justificación de por qué lo que has dicho es demagogia, <strong>espero</strong> la tuya.",TRUE,FALSE,A8PI5IDB1JWDL,FALSE
por decir algo,"(<strong>por decir algo</strong>) tu espiritu está más elevado que si eres un hombre sucio, descuidado, irascible, e impaciente.",FALSE,FALSE,A8PI5IDB1JWDL,TRUE
sugiero,"""No creo que Dios quiera exactamente que seamos felices, quiere que seamos capaces de amar y de ser amados, quiere que maduremos, y yo <strong>sugiero</strong> que precisamente porque Dios nos ama nos concedió el don de sufrir; o por decirlo de otro modo: el dolor es el megáfono que Dios utiliza para despertar a un mundo de sordos; porque somos como bloques de piedra, a partir de los cuales el escultor poco a poco va formando la figura de un hombre, los golpes de su cincel que tanto daño nos hacen también nos hacen más perfectos.""",FALSE,FALSE,A8PI5IDB1JWDL,TRUE
raramente,"sin embargo, la pregunta “¿quién es X?”, era por aquel entonces una pregunta que <strong>raramente</strong> se refería a un pensador; lo sigue siendo, de no entenderse en un sentido biográfico trivial: el hombre y la obra, el hombre que se encuentra tras su obra, la vida de Descartes o de Hegel vinculadas a una especie de doxografía.",FALSE,FALSE,A8PI5IDB1JWDL,TRUE
imagino,"La verdad es que no se porque piensas eso, si bien es verdad que he dado muestras de que soy de izquierdas totalmente, tambien he dado muestras de que soy independiente de cualquier partido, aunque unos me resulten mas simpaticos que otros, cosa que me <strong>imagino</strong> que a ti tambien te ocurre",FALSE,FALSE,A8PI5IDB1JWDL,TRUE
bastante,"Por supuesto todo esto es a nivel teórico, y si, como comento es <strong>bastante</strong> idealista, pero prefiero este tipo de teorías utópicas a determinismos o relativismos morales.",FALSE,FALSE,A8PI5IDB1JWDL,FALSE
entiendo,"Si <strong>entiendo</strong>, pero cuando se trata de lucha y de guerra siempre he utilizado ""mejor"" como sinonimo de ventaja/estrategia.",FALSE,FALSE,A8PI5IDB1JWDL,FALSE
a veces,"Las cosas no tiene ningun sentido hasta el momento en que nosotros encontramos respuestas a estas preguntas, pero <strong>a veces</strong> uno no se detiene a preguntarse el porque de las cosas, a veces uno simplemente actua o las cosas simplemente pasan y ya mas adelante se pregunta ""Por que hice eso?"" ""Para que hice eso?"" ""Por que paso eso?"" ""Para que sirve eso?.",FALSE,FALSE,A8PI5IDB1JWDL,TRUE
reducido,"El control se ejerce cuando el rebaño se siente <strong>reducido</strong>, devalorizado e insignificante ante la capacidad sobrehumana de alguien.",FALSE,FALSE,A8PI5IDB1JWDL,FALSE
casi,yo estoy <strong>casi</strong> de acuerdo.,FALSE,FALSE,A8PI5IDB1JWDL,FALSE
espero,"Ésta frase es la justificación de por qué lo que has dicho es demagogia, <strong>espero</strong> la tuya.",TRUE,FALSE,ACT80KAZRN7TX,FALSE
por decir algo,"(<strong>por decir algo</strong>) tu espiritu está más elevado que si eres un hombre sucio, descuidado, irascible, e impaciente.",FALSE,FALSE,ACT80KAZRN7TX,TRUE
sugiero,"""No creo que Dios quiera exactamente que seamos felices, quiere que seamos capaces de amar y de ser amados, quiere que maduremos, y yo <strong>sugiero</strong> que precisamente porque Dios nos ama nos concedió el don de sufrir; o por decirlo de otro modo: el dolor es el megáfono que Dios utiliza para despertar a un mundo de sordos; porque somos como bloques de piedra, a partir de los cuales el escultor poco a poco va formando la figura de un hombre, los golpes de su cincel que tanto daño nos hacen también nos hacen más perfectos.""",FALSE,FALSE,ACT80KAZRN7TX,TRUE
raramente,"sin embargo, la pregunta “¿quién es X?”, era por aquel entonces una pregunta que <strong>raramente</strong> se refería a un pensador; lo sigue siendo, de no entenderse en un sentido biográfico trivial: el hombre y la obra, el hombre que se encuentra tras su obra, la vida de Descartes o de Hegel vinculadas a una especie de doxografía.",FALSE,FALSE,ACT80KAZRN7TX,TRUE
imagino,"La verdad es que no se porque piensas eso, si bien es verdad que he dado muestras de que soy de izquierdas totalmente, tambien he dado muestras de que soy independiente de cualquier partido, aunque unos me resulten mas simpaticos que otros, cosa que me <strong>imagino</strong> que a ti tambien te ocurre",FALSE,FALSE,ACT80KAZRN7TX,TRUE
bastante,"Por supuesto todo esto es a nivel teórico, y si, como comento es <strong>bastante</strong> idealista, pero prefiero este tipo de teorías utópicas a determinismos o relativismos morales.",FALSE,FALSE,ACT80KAZRN7TX,FALSE
entiendo,"Si <strong>entiendo</strong>, pero cuando se trata de lucha y de guerra siempre he utilizado ""mejor"" como sinonimo de ventaja/estrategia.",FALSE,FALSE,ACT80KAZRN7TX,FALSE
a veces,"Las cosas no tiene ningun sentido hasta el momento en que nosotros encontramos respuestas a estas preguntas, pero <strong>a veces</strong> uno no se detiene a preguntarse el porque de las cosas, a veces uno simplemente actua o las cosas simplemente pasan y ya mas adelante se pregunta ""Por que hice eso?"" ""Para que hice eso?"" ""Por que paso eso?"" ""Para que sirve eso?.",FALSE,FALSE,ACT80KAZRN7TX,TRUE
reducido,"El control se ejerce cuando el rebaño se siente <strong>reducido</strong>, devalorizado e insignificante ante la capacidad sobrehumana de alguien.",FALSE,FALSE,ACT80KAZRN7TX,FALSE
casi,yo estoy <strong>casi</strong> de acuerdo.,FALSE,FALSE,ACT80KAZRN7TX,FALSE
espero,"Ésta frase es la justificación de por qué lo que has dicho es demagogia, <strong>espero</strong> la tuya.",TRUE,FALSE,AEN7H01OU26XL,FALSE
por decir algo,"(<strong>por decir algo</strong>) tu espiritu está más elevado que si eres un hombre sucio, descuidado, irascible, e impaciente.",FALSE,FALSE,AEN7H01OU26XL,TRUE
sugiero,"""No creo que Dios quiera exactamente que seamos felices, quiere que seamos capaces de amar y de ser amados, quiere que maduremos, y yo <strong>sugiero</strong> que precisamente porque Dios nos ama nos concedió el don de sufrir; o por decirlo de otro modo: el dolor es el megáfono que Dios utiliza para despertar a un mundo de sordos; porque somos como bloques de piedra, a partir de los cuales el escultor poco a poco va formando la figura de un hombre, los golpes de su cincel que tanto daño nos hacen también nos hacen más perfectos.""",FALSE,FALSE,AEN7H01OU26XL,FALSE
raramente,"sin embargo, la pregunta “¿quién es X?”, era por aquel entonces una pregunta que <strong>raramente</strong> se refería a un pensador; lo sigue siendo, de no entenderse en un sentido biográfico trivial: el hombre y la obra, el hombre que se encuentra tras su obra, la vida de Descartes o de Hegel vinculadas a una especie de doxografía.",FALSE,FALSE,AEN7H01OU26XL,TRUE
imagino,"La verdad es que no se porque piensas eso, si bien es verdad que he dado muestras de que soy de izquierdas totalmente, tambien he dado muestras de que soy independiente de cualquier partido, aunque unos me resulten mas simpaticos que otros, cosa que me <strong>imagino</strong> que a ti tambien te ocurre",FALSE,FALSE,AEN7H01OU26XL,TRUE
bastante,"Por supuesto todo esto es a nivel teórico, y si, como comento es <strong>bastante</strong> idealista, pero prefiero este tipo de teorías utópicas a determinismos o relativismos morales.",FALSE,FALSE,AEN7H01OU26XL,TRUE
entiendo,"Si <strong>entiendo</strong>, pero cuando se trata de lucha y de guerra siempre he utilizado ""mejor"" como sinonimo de ventaja/estrategia.",FALSE,FALSE,AEN7H01OU26XL,FALSE
a veces,"Las cosas no tiene ningun sentido hasta el momento en que nosotros encontramos respuestas a estas preguntas, pero <strong>a veces</strong> uno no se detiene a preguntarse el porque de las cosas, a veces uno simplemente actua o las cosas simplemente pasan y ya mas adelante se pregunta ""Por que hice eso?"" ""Para que hice eso?"" ""Por que paso eso?"" ""Para que sirve eso?.",FALSE,FALSE,AEN7H01OU26XL,TRUE
reducido,"El control se ejerce cuando el rebaño se siente <strong>reducido</strong>, devalorizado e insignificante ante la capacidad sobrehumana de alguien.",FALSE,FALSE,AEN7H01OU26XL,FALSE
casi,yo estoy <strong>casi</strong> de acuerdo.,FALSE,FALSE,AEN7H01OU26XL,FALSE
alguien,"¿Y que <strong>alguien</strong> que gana la mitad de dinero que tu, o el doble?",TRUE,TRUE,A1P4BI2TWEKKB2,FALSE
algunos,"Pero lo que ocurre con esta opción es que es la unica capaz de hacerme feliz, así que parece lógico hacerle caso a muerte, a pesar de que evidentemente chocará con la moral de otras personas o sociedades en <strong>algunos</strong> momentos.",FALSE,FALSE,A1P4BI2TWEKKB2,FALSE
no se,"Y aunque <strong>no se</strong> hace lo que yo quiero, se hace algo que considero saludable.",FALSE,FALSE,A1P4BI2TWEKKB2,TRUE
la mayoria,"No las esperes pronto, pues <strong>la mayoria</strong> de las veces mis lecturas son cuando estoy en cierto asuntillo en el tocador.",FALSE,FALSE,A1P4BI2TWEKKB2,TRUE
probablemente,"Por poner un ejemplo, un físico recién licenciado que superia escribir, en la carrera de filosofía no tendría prácticamente problemas (a parte de los obvios que requiere empollar) porque su manera de ver las cosas está mucho más entrenada que otro que va a filosofía directo (que <strong>probablemente </strong>está mucho más abierto a ser manipulado).",FALSE,FALSE,A1P4BI2TWEKKB2,FALSE
reducido,"Compartiré algo contigo: yo aun no doy ningún paso, ¿estoy atemorizado?, aquí estoy hoy sin trabajo ni cursando estudios, ¿perdiendo el tiempo?, de vez en cuando me agobia la exigencia de ""hacer algo con mi vida"", ¿no estoy haciendo nada?, veo a todos trabajar o estudiar o ambas cosas, sin embargo soy el más sano, el más alegre, el más inteligente, al que todos hayan la razón, al que algunos porfían sin éxito (te hablo de mi <strong>reducido</strong> círculo de conocidos).",FALSE,FALSE,A1P4BI2TWEKKB2,TRUE
multiples,"No, no he hablado sobre realidades trascendentales <strong>multiples</strong>, lo que he hecho es poner en duda toda estas supuestas realidades trascendentales.",FALSE,FALSE,A1P4BI2TWEKKB2,FALSE
hay quien,"Por lo demás, puedo comprender lo que dices, Siflun... pero se están mezclando muchas cosas y ya no <strong>hay quien</strong> se aclare (la vida, la supervivencia, lo que busca la existencia en general, lo que busca el ser humano en particular, el sentido, el objetivo, lo que dice Nietzsche, lo que no dice) y al final esta conversación no tendrá fin... lo cuál es bueno porque jamás llegaremos a un acuerdo, XD",FALSE,FALSE,A1P4BI2TWEKKB2,FALSE
alguna,"Toda acción que empieces para materializar <strong>alguna</strong> de las respuestas a dichas preguntas no de fraguan en el Silencio, se generarán el la vibración, por lo tanto poseerán su carácter efímero, teporal y discutible.",FALSE,FALSE,A1P4BI2TWEKKB2,FALSE
varios,"Yo soy master de <strong>varios</strong> juegos de rol, como bien he leido por ahi atrás la idea de jugar a rol es interpretar lo que no somos, o lo que no podemos ser, la simple interpretacion ficticia de un personaje, como si fuese una obra de teatro con tus colegas.",FALSE,FALSE,A1P4BI2TWEKKB2,FALSE
alguien,"¿Y que <strong>alguien</strong> que gana la mitad de dinero que tu, o el doble?",TRUE,TRUE,ACT80KAZRN7TX,TRUE
algunos,"Pero lo que ocurre con esta opción es que es la unica capaz de hacerme feliz, así que parece lógico hacerle caso a muerte, a pesar de que evidentemente chocará con la moral de otras personas o sociedades en <strong>algunos</strong> momentos.",FALSE,FALSE,ACT80KAZRN7TX,FALSE
no se,"Y aunque <strong>no se</strong> hace lo que yo quiero, se hace algo que considero saludable.",FALSE,FALSE,ACT80KAZRN7TX,FALSE
la mayoria,"No las esperes pronto, pues <strong>la mayoria</strong> de las veces mis lecturas son cuando estoy en cierto asuntillo en el tocador.",FALSE,FALSE,ACT80KAZRN7TX,TRUE
probablemente,"Por poner un ejemplo, un físico recién licenciado que superia escribir, en la carrera de filosofía no tendría prácticamente problemas (a parte de los obvios que requiere empollar) porque su manera de ver las cosas está mucho más entrenada que otro que va a filosofía directo (que <strong>probablemente </strong>está mucho más abierto a ser manipulado).",FALSE,FALSE,ACT80KAZRN7TX,TRUE
reducido,"Compartiré algo contigo: yo aun no doy ningún paso, ¿estoy atemorizado?, aquí estoy hoy sin trabajo ni cursando estudios, ¿perdiendo el tiempo?, de vez en cuando me agobia la exigencia de ""hacer algo con mi vida"", ¿no estoy haciendo nada?, veo a todos trabajar o estudiar o ambas cosas, sin embargo soy el más sano, el más alegre, el más inteligente, al que todos hayan la razón, al que algunos porfían sin éxito (te hablo de mi <strong>reducido</strong> círculo de conocidos).",FALSE,FALSE,ACT80KAZRN7TX,TRUE
